0,332,778,579,blue
0,347,780,581,blue
0,348,780,581,blue
0,349,780,582,blue
0,349,781,582,blue
0,349,781,582,blue
0,350,781,583,blue
0,350,781,583,blue
0,350,781,583,blue
0,350,781,583,blue
0,350,781,583,blue
0,351,781,583,blue
0,351,781,584,blue
0,351,781,584,blue
0,351,781,584,blue
0,351,781,584,blue
0,351,781,584,blue
0,351,781,584,blue
0,351,781,584,blue
0,351,781,584,blue
0,351,781,584,blue
0,351,781,584,blue
0,351,781,584,blue
0,352,781,584,blue
0,351,781,584,blue
0,352,781,584,blue
0,351,781,584,blue
0,352,781,584,blue
0,352,781,584,blue
0,352,781,584,blue
0,352,781,584,blue
0,351,781,584,blue
0,351,781,584,blue
0,351,781,584,blue
0,352,781,584,blue
0,352,781,585,blue
0,352,781,584,blue
0,352,781,584,blue
0,352,781,584,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,584,blue
0,352,781,584,blue
0,352,781,584,blue
0,352,781,585,blue
0,352,781,584,blue
0,352,781,584,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,584,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,782,584,blue
0,352,781,584,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
0,352,781,585,blue
